Program Code,Program Title,Semester,Required Credit,Study Pattern,Subject Code,GE Elective,GE/DS Elective,DS Elective,Cantonese/Putonghua,Eng Level,Total DS,Total GE,Bio Level,Chem Level,Phy Level
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH2041,,2,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,3,74,IV,SEHH1049,,4,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,74,IV,SEHH2041,,4,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,3,74,IV,SEHH1049,,4,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,74,IV,SEHH2041,,4,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,3,71,IV,SEHH1049,,4,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,3,68,IV,SEHH1049,,4,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,3,72,IV,SEHH1049,,4,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,72,IV,SEHH2041,,4,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,3,72,IV,SEHH1049,,4,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,72,IV,SEHH2041,,4,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,3,69,IV,SEHH1049,,4,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,3,66,IV,SEHH1049,,4,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,4,74,IV,LCH1105,,5,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,4,71,IV,LCH1105,,5,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,4,71,IV,LCH1105,,5,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,4,68,IV,LCH1105,,4,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,4,71,IV,LCH1105,,5,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,4,68,IV,LCH1105,,4,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,4,68,IV,LCH1105,,4,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,4,74,IV,LCH1106,,5,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,4,71,IV,LCH1106,,5,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,4,71,IV,LCH1106,,5,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,4,68,IV,LCH1106,,4,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,4,71,IV,LCH1106,,5,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,4,68,IV,LCH1106,,4,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,4,68,IV,LCH1106,,4,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,4,72,IV,LCH1105,,5,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,4,69,IV,LCH1105,,5,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,4,69,IV,LCH1105,,5,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,4,66,IV,LCH1105,,4,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,4,69,IV,LCH1105,,5,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,4,66,IV,LCH1105,,4,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,4,66,IV,LCH1105,,4,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,4,72,IV,LCH1106,,5,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,4,69,IV,LCH1106,,5,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,4,69,IV,LCH1106,,5,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,4,66,IV,LCH1106,,4,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,4,69,IV,LCH1106,,5,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,4,66,IV,LCH1106,,4,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,4,66,IV,LCH1106,,4,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-ENG,Associate in Engineering,1,62,I,SEHH1069,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SEHH1116,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SEHH2041,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SHDH1072,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,LCH1066,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,LCH1105,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SEHH1069,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SEHH1116,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SEHH2041,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,SHDH1072,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,LCH1066,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,62,I,LCH1106,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH1069,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH1116,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH2041,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SHDH1072,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,LCH1046,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,LCH1105,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH1069,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH1116,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SEHH2041,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,SHDH1072,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,LCH1046,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,60,I,LCH1106,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,SEHH1049,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,SEHH1070,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,LCH1067,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,SEHH1049,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,SEHH1070,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,62,I,LCH1067,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,SEHH1049,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,SEHH1070,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,LCH1047,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,SEHH1049,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,SEHH1070,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,60,I,LCH1047,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2042,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2250,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2269,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2042,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2250,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,SEHH2269,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,62,I,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2042,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2250,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2269,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2042,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2250,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,SEHH2269,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,60,I,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,SEHH2249,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,SEHH2249,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,62,I,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,SEHH2249,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,SEHH2249,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,60,I,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1069,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1108,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1116,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH2041,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SHDH1072,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,LCH1066,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,LCH1105,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1069,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1108,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH1116,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SEHH2041,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,SHDH1072,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,LCH1066,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,II,LCH1106,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1069,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1108,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1116,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH2041,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SHDH1072,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,LCH1046,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,LCH1105,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1069,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1108,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH1116,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SEHH2041,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,SHDH1072,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,LCH1046,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,II,LCH1106,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,SEHH1049,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,SEHH1070,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,LCH1067,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,SEHH1049,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,SEHH1070,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,II,LCH1067,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,SEHH1049,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,SEHH1070,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,LCH1047,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,SEHH1049,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,SEHH1070,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,II,LCH1047,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2042,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2250,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2269,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2042,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2250,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,SEHH2269,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,II,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2042,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2250,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2269,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2042,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2250,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,SEHH2269,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,II,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,SEHH2249,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,SEHH2249,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,II,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,SEHH2249,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,SEHH2249,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,II,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH1068,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH1116,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH2041,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SHDH1072,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,LCH1066,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,LCH1105,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH1068,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH1116,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SEHH2041,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,SHDH1072,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,LCH1066,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,65,III,LCH1106,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH1068,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH1116,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH2041,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SHDH1072,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,LCH1046,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,LCH1105,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH1068,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH1116,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SEHH2041,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,SHDH1072,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,LCH1046,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,63,III,LCH1106,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1049,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1069,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1070,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,LCH1067,1,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1049,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1069,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,SEHH1070,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,65,III,LCH1067,1,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1049,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1069,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1070,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,LCH1047,1,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1049,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1069,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,SEHH1070,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,2,63,III,LCH1047,1,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2042,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2250,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2269,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,DS Elective,,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2042,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2250,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,SEHH2269,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,65,III,DS Elective,,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2042,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2250,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2269,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,DS Elective,,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2042,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2250,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,SEHH2269,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,3,63,III,DS Elective,,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,SEHH2249,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,DS Elective,2,,,Cantonese,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,SEHH2249,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,65,III,DS Elective,2,,,Putonghua,2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,SEHH2249,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,DS Elective,2,,,Cantonese,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,SEHH2249,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,4,63,III,DS Elective,2,,,Putonghua,>2,4,4,,,
8C112-ENG,Associate in Engineering,1,68,IV,SEHH1068,,,,Cantonese,2,4,4,,,
